pH	C:NaCl	C:U	C:BC	T	Time	C/C0
6	1.00E-02	1.00E-05	50	25	168	0.27756
6	1.00E-02	1.00E-05	50	25	172	0.25407
6	1.00E-02	1.00E-05	50	25	176	0.25599
6	1.00E-02	1.00E-05	50	25	180	0.29147
6	1.00E-02	1.00E-05	50	25	184	0.28284
6	1.00E-02	1.00E-05	50	25	188	0.27469
6	1.00E-02	1.00E-05	50	25	192	0.28236
6	1.00E-02	1.00E-05	50	25	196	0.27229
6	1.00E-02	1.00E-05	50	25	200	0.2977
6	1.00E-02	1.00E-05	50	25	204	0.30777
6	1.00E-02	1.00E-05	50	25	208	0.32407
6	1.00E-02	1.00E-05	50	25	212	0.35187
6	1.00E-02	1.00E-05	50	25	216	0.12128
6	1.00E-02	1.00E-05	50	25	220	0.0954
6	1.00E-02	1.00E-05	50	25	224	0.03979
6	1.00E-02	1.00E-05	50	25	228	0.01918
6	1.00E-02	1.00E-05	50	25	232	0.02349
6	1.00E-02	1.00E-05	50	25	236	0.00623
6	1.00E-02	1.00E-05	50	25	240	0.02157
6	1.00E-03	1.00E-05	25	25	4	0
6	1.00E-03	1.00E-05	25	25	8	0
6	1.00E-03	1.00E-05	25	25	12	0
6	1.00E-03	1.00E-05	25	25	16	0
6	1.00E-03	1.00E-05	25	25	20	0
6	1.00E-03	1.00E-05	25	25	24	0
6	1.00E-03	1.00E-05	25	25	28	0
6	1.00E-03	1.00E-05	25	25	32	0
6	1.00E-03	1.00E-05	25	25	36	0
6	1.00E-03	1.00E-05	25	25	40	0
6	1.00E-03	1.00E-05	25	25	44	0
6	1.00E-03	1.00E-05	25	25	48	0
6	1.00E-03	1.00E-05	25	25	52	0
6	1.00E-03	1.00E-05	25	25	56	0
6	1.00E-03	1.00E-05	25	25	60	0
6	1.00E-03	1.00E-05	25	25	64	0.00463
6	1.00E-03	1.00E-05	25	25	68	0.00926
6	1.00E-03	1.00E-05	25	25	72	0.03704
6	1.00E-03	1.00E-05	25	25	76	0.06481
6	1.00E-03	1.00E-05	25	25	80	0.16204
6	1.00E-03	1.00E-05	25	25	84	0.15741
6	1.00E-03	1.00E-05	25	25	88	0.18056
6	1.00E-03	1.00E-05	25	25	92	0.25
6	1.00E-03	1.00E-05	25	25	96	0.25463
6	1.00E-03	1.00E-05	25	25	100	0.27315
6	1.00E-03	1.00E-05	25	25	104	0.2963
6	1.00E-03	1.00E-05	25	25	108	0.28241
6	1.00E-03	1.00E-05	25	25	112	0.30556
6	1.00E-03	1.00E-05	25	25	116	0.28704
6	1.00E-03	1.00E-05	25	25	120	0.31944
6	1.00E-03	1.00E-05	25	25	124	0.30556
6	1.00E-03	1.00E-05	25	25	128	0.32407
6	1.00E-03	1.00E-05	25	25	132	0.31944
6	1.00E-03	1.00E-05	25	25	136	0.2963
6	1.00E-03	1.00E-05	25	25	140	0.31481
6	1.00E-03	1.00E-05	25	25	144	0.31944
6	1.00E-03	1.00E-05	25	25	148	0.34722
6	1.00E-03	1.00E-05	25	25	152	0.31019
6	1.00E-03	1.00E-05	25	25	156	0.31944
6	1.00E-03	1.00E-05	25	25	160	0.31019
6	1.00E-03	1.00E-05	25	25	164	0.27315
6	1.00E-03	1.00E-05	25	25	168	0.33333
6	1.00E-03	1.00E-05	25	25	172	0.32407
6	1.00E-03	1.00E-05	25	25	176	0.30093
6	1.00E-03	1.00E-05	25	25	180	0.31481
6	1.00E-03	1.00E-05	25	25	184	0.30093
6	1.00E-03	1.00E-05	25	25	188	0.31481
6	1.00E-03	1.00E-05	25	25	192	0.33333
6	1.00E-03	1.00E-05	25	25	196	0.33796
6	1.00E-03	1.00E-05	25	25	200	0.30556
6	1.00E-03	1.00E-05	25	25	204	0.31019
6	1.00E-03	1.00E-05	25	25	208	0.2963
6	1.00E-03	1.00E-05	25	25	212	0.29167
6	1.00E-03	1.00E-05	25	25	216	0.31019
6	1.00E-03	1.00E-05	25	25	220	0.27778
6	1.00E-03	1.00E-05	25	25	224	0.18981
6	1.00E-03	1.00E-05	25	25	228	0.16204
6	1.00E-03	1.00E-05	25	25	232	0.08333
6	1.00E-03	1.00E-05	25	25	236	0.12037
6	1.00E-03	1.00E-05	25	25	240	0.08796
6	1.00E-03	1.00E-05	25	25	4	0
6	1.00E-03	1.00E-05	25	25	8	0
6	1.00E-03	1.00E-05	25	25	12	0
6	1.00E-03	1.00E-05	25	25	16	0
6	1.00E-03	1.00E-05	25	25	20	0.35185
6	1.00E-03	1.00E-05	25	25	24	0.68519
6	1.00E-03	1.00E-05	25	25	28	0.75926
6	1.00E-03	1.00E-05	25	25	32	0.7963
6	1.00E-03	1.00E-05	25	25	36	0.81481
6	1.00E-03	1.00E-05	25	25	40	0.81481
6	1.00E-03	1.00E-05	25	25	44	0.83333
6	1.00E-03	1.00E-05	25	25	48	0.85185
6	1.00E-03	1.00E-05	25	25	52	0.83333
6	1.00E-03	1.00E-05	25	25	56	0.85185
6	1.00E-03	1.00E-05	25	25	60	0.85185
6	1.00E-03	1.00E-05	25	25	64	0.83333
6	1.00E-03	1.00E-05	25	25	68	0.87037
6	1.00E-03	1.00E-05	25	25	72	0.85185
6	1.00E-03	1.00E-05	25	25	76	0.83333
6	1.00E-03	1.00E-05	25	25	80	0.85185
6	1.00E-03	1.00E-05	25	25	84	0.85185
6	1.00E-03	1.00E-05	25	25	88	0.87037
6	1.00E-03	1.00E-05	25	25	92	0.85185
6	1.00E-03	1.00E-05	25	25	96	0.85185
6	1.00E-03	1.00E-05	25	25	100	0.87037
6	1.00E-03	1.00E-05	25	25	104	0.83333
6	1.00E-03	1.00E-05	25	25	108	0.85185
6	1.00E-03	1.00E-05	25	25	112	0.87037
6	1.00E-03	1.00E-05	25	25	116	0.85185
6	1.00E-03	1.00E-05	25	25	120	0.85185
6	1.00E-03	1.00E-05	25	25	124	0.83333
6	1.00E-03	1.00E-05	25	25	128	0.87037
6	1.00E-03	1.00E-05	25	25	132	0.85185
6	1.00E-03	1.00E-05	25	25	136	0.87037
6	1.00E-03	1.00E-05	25	25	140	0.83333
6	1.00E-03	1.00E-05	25	25	144	0.85185
6	1.00E-03	1.00E-05	25	25	148	0.85185
6	1.00E-03	1.00E-05	25	25	152	0.83333
6	1.00E-03	1.00E-05	25	25	156	0.87037
6	1.00E-03	1.00E-05	25	25	160	0.85185
6	1.00E-03	1.00E-05	25	25	164	0.85185
6	1.00E-03	1.00E-05	25	25	168	0.87037
6	1.00E-03	1.00E-05	25	25	172	0.85185
6	1.00E-03	1.00E-05	25	25	176	0.85185
6	1.00E-03	1.00E-05	25	25	180	0.87037
6	1.00E-03	1.00E-05	25	25	184	0.85185
6	1.00E-03	1.00E-05	25	25	188	0.85185
6	1.00E-03	1.00E-05	25	25	192	0.85185
6	1.00E-03	1.00E-05	25	25	196	0.83333
6	1.00E-03	1.00E-05	25	25	200	0.85185
6	1.00E-03	1.00E-05	25	25	204	0.85185
6	1.00E-03	1.00E-05	25	25	208	0.83333
6	1.00E-03	1.00E-05	25	25	212	0.81481
6	1.00E-03	1.00E-05	25	25	216	0.25926
6	1.00E-03	1.00E-05	25	25	220	0.09259
6	1.00E-03	1.00E-05	25	25	224	0.03704
6	1.00E-03	1.00E-05	25	25	228	0
6	1.00E-03	1.00E-05	25	25	232	0
6	1.00E-03	1.00E-05	25	25	236	0
6	1.00E-03	1.00E-05	25	25	240	0
6	1.00E-03	1.00E-05	25	25	4	0
6	1.00E-03	1.00E-05	25	25	8	0
6	1.00E-03	1.00E-05	25	25	12	0
6	1.00E-03	1.00E-05	25	25	16	0
6	1.00E-03	1.00E-05	25	25	20	0.01724
6	1.00E-03	1.00E-05	25	25	24	0.01724
6	1.00E-03	1.00E-05	25	25	28	0.06897
6	1.00E-03	1.00E-05	25	25	32	0.08621
6	1.00E-03	1.00E-05	25	25	36	0.06897
6	1.00E-03	1.00E-05	25	25	40	0.08621
6	1.00E-03	1.00E-05	25	25	44	0.10345
6	1.00E-03	1.00E-05	25	25	48	0.08621
6	1.00E-03	1.00E-05	25	25	52	0.06897
6	1.00E-03	1.00E-05	25	25	56	0.08621
6	1.00E-03	1.00E-05	25	25	60	0.10345
6	1.00E-03	1.00E-05	25	25	64	0.08621
6	1.00E-03	1.00E-05	25	25	68	0.06897
6	1.00E-03	1.00E-05	25	25	72	0.10345
6	1.00E-03	1.00E-05	25	25	76	0.08621
6	1.00E-03	1.00E-05	25	25	80	0.06897
6	1.00E-03	1.00E-05	25	25	84	0.06897
6	1.00E-03	1.00E-05	25	25	88	0.08621
6	1.00E-03	1.00E-05	25	25	92	0.10345
6	1.00E-03	1.00E-05	25	25	96	0.06897
6	1.00E-03	1.00E-05	25	25	100	0.08621
6	1.00E-03	1.00E-05	25	25	104	0.10345
6	1.00E-03	1.00E-05	25	25	108	0.08621
6	1.00E-03	1.00E-05	25	25	112	0.06897
6	1.00E-03	1.00E-05	25	25	116	0.10345
6	1.00E-03	1.00E-05	25	25	120	0.10345
6	1.00E-03	1.00E-05	25	25	124	0.08621
6	1.00E-03	1.00E-05	25	25	128	0.08621
6	1.00E-03	1.00E-05	25	25	132	0.08621
6	1.00E-03	1.00E-05	25	25	136	0.06897
6	1.00E-03	1.00E-05	25	25	140	0.05172
6	1.00E-03	1.00E-05	25	25	144	0.06897
6	1.00E-03	1.00E-05	25	25	148	0.06897
6	1.00E-03	1.00E-05	25	25	152	0.10345
6	1.00E-03	1.00E-05	25	25	156	0.06897
6	1.00E-03	1.00E-05	25	25	160	0.12069
6	1.00E-03	1.00E-05	25	25	164	0.05172
6	1.00E-03	1.00E-05	25	25	168	0.08621
6	1.00E-03	1.00E-05	25	25	172	0.05172
6	1.00E-03	1.00E-05	25	25	176	0.10345
6	1.00E-03	1.00E-05	25	25	180	0.12069
6	1.00E-03	1.00E-05	25	25	184	0.05172
6	1.00E-03	1.00E-05	25	25	188	0.06897
6	1.00E-03	1.00E-05	25	25	192	0.05172
6	1.00E-03	1.00E-05	25	25	196	0.06897
6	1.00E-03	1.00E-05	25	25	200	0.08621
6	1.00E-03	1.00E-05	25	25	204	0.08621
6	1.00E-03	1.00E-05	25	25	208	0.10345
6	1.00E-03	1.00E-05	25	25	212	0.05172
6	1.00E-03	1.00E-05	25	25	216	0.05172
6	1.00E-03	1.00E-05	25	25	220	0.03448
6	1.00E-03	1.00E-05	25	25	224	0.05172
6	1.00E-03	1.00E-05	25	25	228	0
6	1.00E-03	1.00E-05	25	25	232	0
6	1.00E-03	1.00E-05	25	25	236	0
6	1.00E-03	1.00E-05	25	25	240	0
6	1.00E-03	1.00E-05	25	25	4	0
6	1.00E-03	1.00E-05	25	25	8	0
6	1.00E-03	1.00E-05	25	25	12	0
6	1.00E-03	1.00E-05	25	25	16	0
6	1.00E-03	1.00E-05	25	25	20	0
6	1.00E-03	1.00E-05	25	25	24	0.05
6	1.00E-03	1.00E-05	25	25	28	0.05
6	1.00E-03	1.00E-05	25	25	32	0.0375
6	1.00E-03	1.00E-05	25	25	36	0.0375
6	1.00E-03	1.00E-05	25	25	40	0.0375
6	1.00E-03	1.00E-05	25	25	44	0.0375
6	1.00E-03	1.00E-05	25	25	48	0.025
6	1.00E-03	1.00E-05	25	25	52	0.025
6	1.00E-03	1.00E-05	25	25	56	0.0375
6	1.00E-03	1.00E-05	25	25	60	0.0375
6	1.00E-03	1.00E-05	25	25	64	0.0375
6	1.00E-03	1.00E-05	25	25	68	0.0375
6	1.00E-03	1.00E-05	25	25	72	0.05
6	1.00E-03	1.00E-05	25	25	76	0.05
6	1.00E-03	1.00E-05	25	25	80	0.05
6	1.00E-03	1.00E-05	25	25	84	0.0375
6	1.00E-03	1.00E-05	25	25	88	0.05
6	1.00E-03	1.00E-05	25	25	92	0.0375
6	1.00E-03	1.00E-05	25	25	96	0.05
6	1.00E-03	1.00E-05	25	25	100	0.0625
6	1.00E-03	1.00E-05	25	25	104	0.0375
6	1.00E-03	1.00E-05	25	25	108	0.0625
6	1.00E-03	1.00E-05	25	25	112	0.0625
6	1.00E-03	1.00E-05	25	25	116	0.05
6	1.00E-03	1.00E-05	25	25	120	0.05
6	1.00E-03	1.00E-05	25	25	124	0.0375
6	1.00E-03	1.00E-05	25	25	128	0.05
6	1.00E-03	1.00E-05	25	25	132	0.05
6	1.00E-03	1.00E-05	25	25	136	0.0625
6	1.00E-03	1.00E-05	25	25	140	0.0625
6	1.00E-03	1.00E-05	25	25	144	0.0375
6	1.00E-03	1.00E-05	25	25	148	0.025
6	1.00E-03	1.00E-05	25	25	152	0.025
6	1.00E-03	1.00E-05	25	25	156	0.0625
6	1.00E-03	1.00E-05	25	25	160	0.0625
6	1.00E-03	1.00E-05	25	25	164	0.0375
6	1.00E-03	1.00E-05	25	25	168	0.0625
6	1.00E-03	1.00E-05	25	25	172	0.05
6	1.00E-03	1.00E-05	25	25	176	0.05
6	1.00E-03	1.00E-05	25	25	180	0.0375
6	1.00E-03	1.00E-05	25	25	184	0.05
6	1.00E-03	1.00E-05	25	25	188	0.0375
6	1.00E-03	1.00E-05	25	25	192	0.05
6	1.00E-03	1.00E-05	25	25	196	0.0625
6	1.00E-03	1.00E-05	25	25	200	0.0375
6	1.00E-03	1.00E-05	25	25	204	0.05
6	1.00E-03	1.00E-05	25	25	208	0.05
6	1.00E-03	1.00E-05	25	25	212	0.0375
6	1.00E-03	1.00E-05	25	25	216	0.0375
6	1.00E-03	1.00E-05	25	25	220	0.05
6	1.00E-03	1.00E-05	25	25	224	0.025
6	1.00E-03	1.00E-05	25	25	228	0
6	1.00E-03	1.00E-05	25	25	232	0
6	1.00E-03	1.00E-05	25	25	236	0
6	1.00E-03	1.00E-05	25	25	240	0
3.5	1.00E-03	1.00E-05	25	25	4	0
3.5	1.00E-03	1.00E-05	25	25	8	0
3.5	1.00E-03	1.00E-05	25	25	12	0
3.5	1.00E-03	1.00E-05	25	25	16	0
3.5	1.00E-03	1.00E-05	25	25	20	0.10909
3.5	1.00E-03	1.00E-05	25	25	24	0.14545
3.5	1.00E-03	1.00E-05	25	25	28	0.16364
3.5	1.00E-03	1.00E-05	25	25	32	0.2
3.5	1.00E-03	1.00E-05	25	25	36	0.21818
3.5	1.00E-03	1.00E-05	25	25	40	0.25455
3.5	1.00E-03	1.00E-05	25	25	44	0.27273
3.5	1.00E-03	1.00E-05	25	25	48	0.27273
3.5	1.00E-03	1.00E-05	25	25	52	0.29091
3.5	1.00E-03	1.00E-05	25	25	56	0.29091
3.5	1.00E-03	1.00E-05	25	25	60	0.30909
3.5	1.00E-03	1.00E-05	25	25	64	0.30909
3.5	1.00E-03	1.00E-05	25	25	68	0.32727
3.5	1.00E-03	1.00E-05	25	25	72	0.34545
3.5	1.00E-03	1.00E-05	25	25	76	0.36364
3.5	1.00E-03	1.00E-05	25	25	80	0.36364
3.5	1.00E-03	1.00E-05	25	25	84	0.38182
3.5	1.00E-03	1.00E-05	25	25	88	0.38182
3.5	1.00E-03	1.00E-05	25	25	92	0.4
3.5	1.00E-03	1.00E-05	25	25	96	0.41818
3.5	1.00E-03	1.00E-05	25	25	100	0.45455
3.5	1.00E-03	1.00E-05	25	25	104	0.47273
3.5	1.00E-03	1.00E-05	25	25	108	0.49091
3.5	1.00E-03	1.00E-05	25	25	112	0.50909
3.5	1.00E-03	1.00E-05	25	25	116	0.52727
3.5	1.00E-03	1.00E-05	25	25	120	0.52727
3.5	1.00E-03	1.00E-05	25	25	124	0.54545
3.5	1.00E-03	1.00E-05	25	25	128	0.54545
3.5	1.00E-03	1.00E-05	25	25	132	0.56364
3.5	1.00E-03	1.00E-05	25	25	136	0.58182
3.5	1.00E-03	1.00E-05	25	25	140	0.6
3.5	1.00E-03	1.00E-05	25	25	144	0.63636
3.5	1.00E-03	1.00E-05	25	25	148	0.61818
3.5	1.00E-03	1.00E-05	25	25	152	0.65455
3.5	1.00E-03	1.00E-05	25	25	156	0.63636
3.5	1.00E-03	1.00E-05	25	25	160	0.65455
3.5	1.00E-03	1.00E-05	25	25	164	0.67273
3.5	1.00E-03	1.00E-05	25	25	168	0.63636
3.5	1.00E-03	1.00E-05	25	25	172	0.65455
3.5	1.00E-03	1.00E-05	25	25	176	0.63636
3.5	1.00E-03	1.00E-05	25	25	180	0.65455
3.5	1.00E-03	1.00E-05	25	25	184	0.63636
3.5	1.00E-03	1.00E-05	25	25	188	0.63636
3.5	1.00E-03	1.00E-05	25	25	192	0.65455
3.5	1.00E-03	1.00E-05	25	25	196	0.65455
3.5	1.00E-03	1.00E-05	25	25	200	0.63636
3.5	1.00E-03	1.00E-05	25	25	204	0.65455
3.5	1.00E-03	1.00E-05	25	25	208	0.67273
3.5	1.00E-03	1.00E-05	25	25	212	0.65455
3.5	1.00E-03	1.00E-05	25	25	216	0.30909
3.5	1.00E-03	1.00E-05	25	25	220	0.12727
3.5	1.00E-03	1.00E-05	25	25	224	0.03636
3.5	1.00E-03	1.00E-05	25	25	228	0
3.5	1.00E-03	1.00E-05	25	25	232	0
3.5	1.00E-03	1.00E-05	25	25	236	0
3.5	1.00E-03	1.00E-05	25	25	240	0
3.5	1.00E-03	1.00E-05	25	25	4	0
3.5	1.00E-03	1.00E-05	25	25	8	0.00791
3.5	1.00E-03	1.00E-05	25	25	12	0.00395
3.5	1.00E-03	1.00E-05	25	25	16	0.01186
3.5	1.00E-03	1.00E-05	25	25	20	0.00791
3.5	1.00E-03	1.00E-05	25	25	24	0.01581
3.5	1.00E-03	1.00E-05	25	25	28	0.00791
3.5	1.00E-03	1.00E-05	25	25	32	0
3.5	1.00E-03	1.00E-05	25	25	36	0.05534
3.5	1.00E-03	1.00E-05	25	25	40	0.08696
3.5	1.00E-03	1.00E-05	25	25	44	0.07115
3.5	1.00E-03	1.00E-05	25	25	48	0.11067
3.5	1.00E-03	1.00E-05	25	25	52	0.13043
3.5	1.00E-03	1.00E-05	25	25	56	0.18577
3.5	1.00E-03	1.00E-05	25	25	60	0.24506
3.5	1.00E-03	1.00E-05	25	25	64	0.23715
3.5	1.00E-03	1.00E-05	25	25	68	0.32411
3.5	1.00E-03	1.00E-05	25	25	72	0.3913
3.5	1.00E-03	1.00E-05	25	25	76	0.42688
3.5	1.00E-03	1.00E-05	25	25	80	0.48617
3.5	1.00E-03	1.00E-05	25	25	84	0.52569
3.5	1.00E-03	1.00E-05	25	25	88	0.54941
3.5	1.00E-03	1.00E-05	25	25	92	0.56917
3.5	1.00E-03	1.00E-05	25	25	96	0.58498
3.5	1.00E-03	1.00E-05	25	25	100	0.6166
3.5	1.00E-03	1.00E-05	25	25	104	0.63241
3.5	1.00E-03	1.00E-05	25	25	108	0.67194
3.5	1.00E-03	1.00E-05	25	25	112	0.6917
3.5	1.00E-03	1.00E-05	25	25	116	0.71146
3.5	1.00E-03	1.00E-05	25	25	120	0.70751
3.5	1.00E-03	1.00E-05	25	25	124	0.72727
3.5	1.00E-03	1.00E-05	25	25	128	0.72727
3.5	1.00E-03	1.00E-05	25	25	132	0.78656
3.5	1.00E-03	1.00E-05	25	25	136	0.75494
3.5	1.00E-03	1.00E-05	25	25	140	0.79051
3.5	1.00E-03	1.00E-05	25	25	144	0.75494
3.5	1.00E-03	1.00E-05	25	25	148	0.75889
3.5	1.00E-03	1.00E-05	25	25	152	0.77075
3.5	1.00E-03	1.00E-05	25	25	156	0.77866
3.5	1.00E-03	1.00E-05	25	25	160	0.82609
3.5	1.00E-03	1.00E-05	25	25	164	0.80632
3.5	1.00E-03	1.00E-05	25	25	168	0.81423
3.5	1.00E-03	1.00E-05	25	25	172	0.78261
3.5	1.00E-03	1.00E-05	25	25	176	0.79842
3.5	1.00E-03	1.00E-05	25	25	180	0.80237
3.5	1.00E-03	1.00E-05	25	25	184	0.81423
3.5	1.00E-03	1.00E-05	25	25	188	0.78656
3.5	1.00E-03	1.00E-05	25	25	192	0.75889
3.5	1.00E-03	1.00E-05	25	25	196	0.81818
3.5	1.00E-03	1.00E-05	25	25	200	0.76285
3.5	1.00E-03	1.00E-05	25	25	204	0.7668
3.5	1.00E-03	1.00E-05	25	25	208	0.79842
3.5	1.00E-03	1.00E-05	25	25	212	0.76285
3.5	1.00E-03	1.00E-05	25	25	216	0.80632
3.5	1.00E-03	1.00E-05	25	25	220	0.70751
3.5	1.00E-03	1.00E-05	25	25	224	0.40316
3.5	1.00E-03	1.00E-05	25	25	228	0.12648
3.5	1.00E-03	1.00E-05	25	25	232	0.07905
3.5	1.00E-03	1.00E-05	25	25	236	0.11067
3.5	1.00E-03	1.00E-05	25	25	240	0.083
3.5	1.00E-03	1.00E-05	25	25	4	0
3.5	1.00E-03	1.00E-05	25	25	8	0
3.5	1.00E-03	1.00E-05	25	25	12	0
3.5	1.00E-03	1.00E-05	25	25	16	0
3.5	1.00E-03	1.00E-05	25	25	20	0
3.5	1.00E-03	1.00E-05	25	25	24	0.05455
3.5	1.00E-03	1.00E-05	25	25	28	0.05455
3.5	1.00E-03	1.00E-05	25	25	32	0.05455
3.5	1.00E-03	1.00E-05	25	25	36	0.05455
3.5	1.00E-03	1.00E-05	25	25	40	0.09091
3.5	1.00E-03	1.00E-05	25	25	44	0.07273
3.5	1.00E-03	1.00E-05	25	25	48	0.07273
3.5	1.00E-03	1.00E-05	25	25	52	0.03636
3.5	1.00E-03	1.00E-05	25	25	56	0.07273
3.5	1.00E-03	1.00E-05	25	25	60	0.07273
3.5	1.00E-03	1.00E-05	25	25	64	0.05455
3.5	1.00E-03	1.00E-05	25	25	68	0.05455
3.5	1.00E-03	1.00E-05	25	25	72	0.03636
3.5	1.00E-03	1.00E-05	25	25	76	0.05455
3.5	1.00E-03	1.00E-05	25	25	80	0.05455
3.5	1.00E-03	1.00E-05	25	25	84	0.07273
3.5	1.00E-03	1.00E-05	25	25	88	0.05455
3.5	1.00E-03	1.00E-05	25	25	92	0.07273
3.5	1.00E-03	1.00E-05	25	25	96	0.07273
3.5	1.00E-03	1.00E-05	25	25	100	0.03636
3.5	1.00E-03	1.00E-05	25	25	104	0.03636
3.5	1.00E-03	1.00E-05	25	25	108	0.03636
3.5	1.00E-03	1.00E-05	25	25	112	0.05455
3.5	1.00E-03	1.00E-05	25	25	116	0.05455
3.5	1.00E-03	1.00E-05	25	25	120	0.05455
3.5	1.00E-03	1.00E-05	25	25	124	0.03636
3.5	1.00E-03	1.00E-05	25	25	128	0
3.5	1.00E-03	1.00E-05	25	25	132	0
3.5	1.00E-03	1.00E-05	25	25	136	0.07273
3.5	1.00E-03	1.00E-05	25	25	140	0.07273
3.5	1.00E-03	1.00E-05	25	25	144	0.05455
3.5	1.00E-03	1.00E-05	25	25	148	0.05455
3.5	1.00E-03	1.00E-05	25	25	152	0.03636
3.5	1.00E-03	1.00E-05	25	25	156	0.03636
3.5	1.00E-03	1.00E-05	25	25	160	0
3.5	1.00E-03	1.00E-05	25	25	164	0.05455
3.5	1.00E-03	1.00E-05	25	25	168	0.01818
3.5	1.00E-03	1.00E-05	25	25	172	0.05455
3.5	1.00E-03	1.00E-05	25	25	176	0.09091
3.5	1.00E-03	1.00E-05	25	25	180	0.03636
3.5	1.00E-03	1.00E-05	25	25	184	0
3.5	1.00E-03	1.00E-05	25	25	188	0.05455
3.5	1.00E-03	1.00E-05	25	25	192	0
3.5	1.00E-03	1.00E-05	25	25	196	0.05455
3.5	1.00E-03	1.00E-05	25	25	200	0.05455
3.5	1.00E-03	1.00E-05	25	25	204	0.03636
3.5	1.00E-03	1.00E-05	25	25	208	0.03636
3.5	1.00E-03	1.00E-05	25	25	212	0.05455
3.5	1.00E-03	1.00E-05	25	25	216	0
3.5	1.00E-03	1.00E-05	25	25	220	0.05455
3.5	1.00E-03	1.00E-05	25	25	224	0.05455
3.5	1.00E-03	1.00E-05	25	25	228	0.05455
3.5	1.00E-03	1.00E-05	25	25	232	0
3.5	1.00E-03	1.00E-05	25	25	236	0
3.5	1.00E-03	1.00E-05	25	25	240	0
3.5	1.00E-03	1.00E-05	25	25	4	0
3.5	1.00E-03	1.00E-05	25	25	8	0
3.5	1.00E-03	1.00E-05	25	25	12	0
3.5	1.00E-03	1.00E-05	25	25	16	0
3.5	1.00E-03	1.00E-05	25	25	20	0.025
3.5	1.00E-03	1.00E-05	25	25	24	0.025
3.5	1.00E-03	1.00E-05	25	25	28	0.0375
3.5	1.00E-03	1.00E-05	25	25	32	0.0125
3.5	1.00E-03	1.00E-05	25	25	36	0.0375
3.5	1.00E-03	1.00E-05	25	25	40	0.0375
3.5	1.00E-03	1.00E-05	25	25	44	0.05
3.5	1.00E-03	1.00E-05	25	25	48	0.0375
3.5	1.00E-03	1.00E-05	25	25	52	0.025
3.5	1.00E-03	1.00E-05	25	25	56	0.0375
3.5	1.00E-03	1.00E-05	25	25	60	0.025
3.5	1.00E-03	1.00E-05	25	25	64	0.0375
3.5	1.00E-03	1.00E-05	25	25	68	0.05
3.5	1.00E-03	1.00E-05	25	25	72	0.0375
3.5	1.00E-03	1.00E-05	25	25	76	0
3.5	1.00E-03	1.00E-05	25	25	80	0.0375
3.5	1.00E-03	1.00E-05	25	25	84	0.05
3.5	1.00E-03	1.00E-05	25	25	88	0.025
3.5	1.00E-03	1.00E-05	25	25	92	0.0375
3.5	1.00E-03	1.00E-05	25	25	96	0.0375
3.5	1.00E-03	1.00E-05	25	25	100	0
3.5	1.00E-03	1.00E-05	25	25	104	0.025
3.5	1.00E-03	1.00E-05	25	25	108	0.0375
3.5	1.00E-03	1.00E-05	25	25	112	0.05
3.5	1.00E-03	1.00E-05	25	25	116	0
3.5	1.00E-03	1.00E-05	25	25	120	0
3.5	1.00E-03	1.00E-05	25	25	124	0.0375
3.5	1.00E-03	1.00E-05	25	25	128	0.0375
3.5	1.00E-03	1.00E-05	25	25	132	0.05
3.5	1.00E-03	1.00E-05	25	25	136	0
3.5	1.00E-03	1.00E-05	25	25	140	0
3.5	1.00E-03	1.00E-05	25	25	144	0.025
3.5	1.00E-03	1.00E-05	25	25	148	0.0375
3.5	1.00E-03	1.00E-05	25	25	152	0.0375
3.5	1.00E-03	1.00E-05	25	25	156	0.025
3.5	1.00E-03	1.00E-05	25	25	160	0.0125
3.5	1.00E-03	1.00E-05	25	25	164	0.025
3.5	1.00E-03	1.00E-05	25	25	168	0.0375
3.5	1.00E-03	1.00E-05	25	25	172	0.025
3.5	1.00E-03	1.00E-05	25	25	176	0
3.5	1.00E-03	1.00E-05	25	25	180	0
3.5	1.00E-03	1.00E-05	25	25	184	0.0375
3.5	1.00E-03	1.00E-05	25	25	188	0.05
3.5	1.00E-03	1.00E-05	25	25	192	0.05
3.5	1.00E-03	1.00E-05	25	25	196	0.0375
3.5	1.00E-03	1.00E-05	25	25	200	0.025
3.5	1.00E-03	1.00E-05	25	25	204	0.0125
3.5	1.00E-03	1.00E-05	25	25	208	0
3.5	1.00E-03	1.00E-05	25	25	212	0.0375
3.5	1.00E-03	1.00E-05	25	25	216	0.025
3.5	1.00E-03	1.00E-05	25	25	220	0.025
3.5	1.00E-03	1.00E-05	25	25	224	0.0375
3.5	1.00E-03	1.00E-05	25	25	228	0.025
3.5	1.00E-03	1.00E-05	25	25	232	0
3.5	1.00E-03	1.00E-05	25	25	236	0
3.5	1.00E-03	1.00E-05	25	25	240	0
6	5.00E-03	1.00E-05	25	25	4	0
6	5.00E-03	1.00E-05	25	25	8	0.00948
6	5.00E-03	1.00E-05	25	25	12	0.00948
6	5.00E-03	1.00E-05	25	25	16	0.01422
6	5.00E-03	1.00E-05	25	25	20	0.01422
6	5.00E-03	1.00E-05	25	25	24	0.01896
6	5.00E-03	1.00E-05	25	25	28	0.0237
6	5.00E-03	1.00E-05	25	25	32	0
6	5.00E-03	1.00E-05	25	25	36	0.02844
6	5.00E-03	1.00E-05	25	25	40	0.00474
6	5.00E-03	1.00E-05	25	25	44	0.0237
