pH	T	BC	NaCl	Eu	t/min	A/A0
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	132	0.31944
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	136	0.2963
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	140	0.31481
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	144	0.31944
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	148	0.34722
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	152	0.31019
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	156	0.31944
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	160	0.31019
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	164	0.27315
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	168	0.33333
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	172	0.32407
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	176	0.30093
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	180	0.31481
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	184	0.30093
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	188	0.31481
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	192	0.33333
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	196	0.33796
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	200	0.30556
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	204	0.31019
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	208	0.2963
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	212	0.29167
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	216	0.31019
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	220	0.27778
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	224	0.18981
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	228	0.16204
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	232	0.08333
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	236	0.12037
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	240	0.08796
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	4	0.0635
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	8	0.056
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	12	0.0455
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	16	0.0275
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	20	0.0505
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	24	0.4745
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	28	0.8165
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	32	0.897
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	36	0.961
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	40	0.9505
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	44	0.918
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	48	0.949
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	52	0.9805
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	56	0.9545
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	60	0.937
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	64	0.933
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	68	0.988
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	72	0.9385
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	76	0.9565
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	80	0.971
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	84	0.944
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	88	0.948
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	92	0.9425
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	96	0.9665
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	100	0.9605
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	104	0.952
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	108	0.983
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	112	0.991
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	116	0.9535
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	120	0.977
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	124	1.0045
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	128	0.9615
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	132	0.9885
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	136	0.9395
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	140	0.9855
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	144	0.999
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	148	0.9145
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	152	0.9405
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	156	0.9655
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	160	0.9615
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	164	0.913
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	168	0.921
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	172	0.967
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	176	0.9975
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	180	0.9205
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	184	0.9465
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	188	0.97
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	192	0.9385
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	196	0.9295
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	200	0.929
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	204	0.93
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	208	0.94
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	212	0.9155
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	216	0.965
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	220	0.375
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	224	0.123
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	228	0.0055
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	232	0.058
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	236	0.0125
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	240	0.0575
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	4	0.03023
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	8	0.05943
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	12	0.04559
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	16	0.04303
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	20	0.03586
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	24	0.34529
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	28	0.6752
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	32	0.71926
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	36	0.79611
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	40	0.81148
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	44	0.83504
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	48	0.81967
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	52	0.8125
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	56	0.79098
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	60	0.771
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	64	0.78945
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	68	0.83555
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	72	0.78484
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	76	0.78484
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	80	0.80072
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	84	0.83299
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	88	0.85041
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	92	0.82633
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	96	0.83094
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	100	0.84119
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	104	0.8166
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	108	0.81045
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	112	0.82018
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	116	0.82428
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	120	0.83504
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	124	0.8458
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	128	0.79457
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	132	0.81916
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	136	0.78842
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	140	0.80379
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	144	0.80635
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	148	0.82428
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	152	0.8376
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	156	0.82377
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	160	0.81762
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	164	0.82684
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	168	0.86168
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	172	0.8627
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	176	0.83607
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	180	0.83299
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	184	0.80738
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	188	0.85246
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	192	0.81762
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	196	0.8002
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	200	0.78586
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	204	0.84068
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	208	0.84273
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	212	0.84068
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	216	0.67982
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	220	0.4083
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	224	0.11014
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	228	0.07377
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	232	0.02203
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	236	0.05072
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	240	0.03074
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	4	0
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	8	0.03261
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	12	0
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	16	0.05435
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	20	0.16304
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	24	0.48913
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	28	0.70652
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	32	0.82609
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	36	0.79348
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	40	0.81522
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	44	0.84783
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	48	0.84783
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	52	0.79348
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	56	0.82609
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	60	0.88043
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	64	0.8587
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	68	0.8913
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	72	0.83696
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	76	0.81522
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	80	0.84783
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	84	0.84783
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	88	0.81522
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	92	0.84783
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	96	0.82609
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	100	0.76087
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	104	0.82609
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	108	0.84783
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	112	0.83696
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	116	0.81522
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	120	0.84783
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	124	0.83696
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	128	0.82609
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	132	0.88043
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	136	0.83696
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	140	0.83696
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	144	0.81522
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	148	0.88043
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	152	0.84783
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	156	0.81522
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	160	0.83696
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	164	0.86957
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	168	0.82609
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	172	0.82609
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	176	0.84783
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	180	0.86957
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	184	0.83696
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	188	0.86957
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	192	0.83696
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	196	0.86957
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	200	0.84783
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	204	0.80435
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	208	0.83696
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	212	0.66304
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	216	0.32609
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	220	0.13043
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	224	0.06522
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	228	0.06522
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	232	0.03261
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	236	0.02174
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	240	0
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	4	0.04326
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	8	0.04234
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	12	0.05798
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	16	0.01335
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	20	0.05108
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	24	0.15509
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	28	0.25357
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	32	0.27934
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	36	0.30971
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	40	0.31661
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	44	0.30603
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	48	0.33824
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	52	0.32858
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	56	0.32582
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	60	0.32306
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	64	0.35021
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	68	0.30097
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	72	0.29268
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	76	0.34883
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	80	0.32168
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	84	0.31477
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	88	0.29821
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	92	0.34054
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	96	0.34883
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	100	0.3226
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	104	0.36447
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	108	0.36493
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	112	0.33548
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	116	0.35297
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	120	0.32444
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	124	0.35941
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	128	0.33272
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	132	0.32398
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	136	0.32996
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	140	0.3433
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	144	0.35021
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	148	0.34514
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	152	0.33502
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	156	0.34607
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	160	0.34653
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	164	0.3387
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	168	0.37506
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	172	0.36677
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	176	0.34699
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	180	0.34468
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	184	0.36493
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	188	0.32536
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	192	0.32306
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	196	0.35711
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	200	0.3249
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	204	0.3433
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	208	0.32628
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	212	0.32306
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	216	0.23102
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	220	0.11919
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	224	0.07869
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	228	0.05568
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	232	0.04924
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	236	0.01381
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	240	0.04878
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	4	0.0375
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	8	0.025
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	12	0.0625
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	16	0.0125
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	20	0.05
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	24	0.15
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	28	0.1875
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	32	0.2375
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	36	0.3125
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	40	0.3
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	44	0.3125
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	48	0.2875
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	52	0.3
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	56	0.2875
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	60	0.275
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	64	0.3
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	68	0.275
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	72	0.3
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	76	0.275
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	80	0.2875
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	84	0.275
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	88	0.2875
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	92	0.2625
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	96	0.3
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	100	0.3125
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	104	0.275
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	108	0.2875
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	112	0.3
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	116	0.2625
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	120	0.2875
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	124	0.3
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	128	0.275
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	132	0.275
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	136	0.3
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	140	0.275
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	144	0.2875
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	148	0.3125
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	152	0.275
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	156	0.2625
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	160	0.2875
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	164	0.2625
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	168	0.2875
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	172	0.2625
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	176	0.2875
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	180	0.2625
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	184	0.275
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	188	0.2875
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	192	0.2625
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	196	0.3
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	200	0.2625
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	204	0.3125
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	208	0.3
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	212	0.175
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	216	0.0375
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	220	0.025
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	224	0.05
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	228	0.0375
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	232	0.025
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	236	0.0125
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	240	0.0125
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	4	0
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	8	0.00948
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	12	0.00948
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	16	0.01422
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	20	0.01422
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	24	0.01896
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	28	0.0237
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	32	0
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	36	0.02844
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	40	0.00474
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	44	0.0237
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	48	0
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	52	0.01422
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	56	0
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	60	0.05687
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	64	0.06635
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	68	0.11374
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	72	0.14218
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	76	0.16114
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	80	0.18009
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	84	0.18957
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	88	0.25592
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	92	0.31754
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	96	0.34597
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	100	0.38389
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	104	0.42654
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	108	0.46919
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	112	0.51659
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	116	0.54502
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	120	0.54976
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	124	0.54028
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	128	0.57346
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	132	0.59242
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	136	0.5782
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	140	0.63507
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	144	0.59242
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	148	0.63507
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	152	0.62085
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	156	0.64929
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	160	0.64929
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	164	0.66351
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	168	0.72038
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	172	0.64929
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	176	0.66351
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	180	0.6872
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	184	0.67773
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	188	0.74408
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	192	0.7109
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	196	0.7109
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	200	0.66351
6	2.50E+01	2.50E+01	5.00E-03	1.00E-05	204	0.6872
